Agency_Name,State_Name,District_Name,Tahsil_Name,Station_Name,Latitude,Longitude,Station_Type,Station_Status
Gujarat,GUJARAT,BANASKANTHA,DHANERA,G_1_BK_052,24.61222,71.92889,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DHANERA,G_1_BK_056,24.54722,71.94083,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DHANERA,HPII_BK_010,24.60722,72.31389,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,KANKREJ,G_1_BK_062,23.94417,71.70444,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,KANKREJ,BKPZ-094,23.89167,71.8575,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,KANKREJ,BKPZ-097,23.9925,71.82667,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,KANKREJ,BKPZ-098,23.98972,71.82722,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,KANKREJ,G_1_BK_064,24.02861,71.69833,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,KANKREJ,HPII_BK_013,23.95056,71.84695,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,KANKREJ,HPII_BK_014,23.8975,71.76139,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,BKPZ-064,24.27,72.47916,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,BKPZ-067,24.11167,72.25417,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,BKPZ-068,24.11167,72.25417,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,BKPZ-069,24.11167,72.25417,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,BKPZ-080,24.14083,72.52972,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,G_1_BK_069,24.17972,72.56472,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,G_1_BK_070,24.12972,72.285,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,G_1_BK_075,24.09694,72.42694,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,HPII_BK_015,24.19278,72.48028,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,BKPZ-073,24.47917,71.70028,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,NA,BKPZ-099,24.41222,71.81611,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,BKPZ-100,24.52389,71.85944,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,BKPZ-101,24.52444,71.85806,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,BKPZ-102,24.40667,71.68777,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_077,24.51306,71.725,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_079,24.34306,71.82111,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_080,24.32028,71.635,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_082,24.49667,71.61417,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_085,24.61694,71.74778,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_086,24.61694,71.74778,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_088,24.48806,71.91833,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_089,24.4925,71.8175,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_091,24.64889,71.55305,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,G_1_BK_092,24.64917,71.55305,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,HPII_BK_017,24.605,71.83361,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,THARAD,HPII_BK_020,24.38917,71.63556,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VADGAM,BKPZ-074,23.95889,72.58139,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VADGAM,BKPZ-075,24.07139,72.60972,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VADGAM,BKPZ-076,24.04333,72.34278,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VADGAM,BKPZ-077,24.04333,72.34278,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VADGAM,BKPZ-082,24.14667,72.65472,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VADGAM,BKPZ-083,24.07833,72.48972,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,PALANPUR,G_1_BK_076,24.13139,72.45722,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VADGAM,G_1_BK_094,23.99694,72.49639,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VADGAM,G_1_BK_098,24.14139,72.60639,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VADGAM,HPII_BK_021,23.98028,72.43861,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,G_1_GNR_001,23.07972,72.815,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,G_1_GNR_002,23.02611,72.87527,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,HPII_GNR_001,23.2925,72.87583,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,HPII_GNR_002,23.16583,72.90195,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,SABDPZ-01,23.12667,72.95528,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,SABDPZ-02,23.21333,72.95167,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,SABDPZ-03,23.21917,72.81306,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,SABDPZ-43,23.16917,72.81,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,SABDPZ-44,23.16944,72.81028,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,SABDPZ-45,23.16972,72.81028,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,DEHGAM,SABDPZ-46,23.25722,72.85472,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,G_1_GNR_005,23.1,72.63028,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,G_1_GNR_007,23.20222,72.65,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,G_1_GNR_008,23.14028,72.66028,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,G_1_GNR_009,23.09639,72.615,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,GNDPZ-129,23.21556,72.77333,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,GNDPZ-130,23.12,72.70583,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,GNDPZ-132,23.33417,72.65722,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,GNPZ-001,23.20222,72.64972,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,GNPZ-002,23.13833,72.64306,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,GNPZ-003,23.105,72.63556,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,GNPZ-004,23.2625,72.56805,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,GNPZ-005,23.21583,72.77333,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,GNPZ-006,23.21583,72.77333,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,HPII_GNR_003,23.2,72.65833,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,HPII_GNR_004,23.20194,72.77306,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,GANDHINAGAR,HPII_GNR_006,23.14389,72.69028,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,KALOL,G_1_GNR_010,23.33111,72.51222,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,KALOL,G_1_GNR_011,23.33083,72.51222,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,KALOL,G_1_GNR_012,23.38278,72.67555,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,KALOL,G_1_GNR_013,23.09861,72.41639,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,KALOL,HPII_GNR_007,23.16306,72.445,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,KALOL,HPII_GNR_008,23.35028,72.68166,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,KALOL,MSHPZ-222,23.35639,72.71,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,KALOL,MSHPZ-268,23.07139,72.44,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,KALOL,MSHPZ-269,23.27417,72.44945,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,MANSA,G_1_GNR_014,23.48222,72.74028,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,MANSA,G_1_GNR_015,23.4825,72.74083,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,MANSA,HPII_GNR_010,23.52917,72.65472,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,MANSA,HPII_GNR_011,23.38944,72.72195,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,MANSA,MSHPZ-237,23.45278,72.59111,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,MANSA,MSHPZ-239,23.4525,72.59139,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,MANSA,MSHPZ-240,23.45972,72.76667,GROUND,INSTALLED
Gujarat,GUJARAT,GANDHINAGAR,MANSA,MSHPZ-256,23.45972,72.76694,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,ANJAR,G_1_KCH_001,23.29306,70.0375,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,ANJAR,G_1_KCH_002,23.31444,70.175,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,ANJAR,G_1_KCH_003,23.06389,69.91861,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,ANJAR,G_1_KCH_005,23.15444,70.12666,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,ANJAR,HPII_KCH_003,23.3175,70.06834,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,ANJAR,HPII_KCH_004,23.08444,69.74528,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHACHAU,G_1_KCH_006,23.56667,70.4175,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHACHAU,G_1_KCH_010,23.35333,70.56167,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHACHAU,HPII_KCH_006,23.84611,70.26806,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHACHAU,HPII_KCH_007,23.45639,70.355,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHACHAU,HPII_KCH_008,23.34,70.43056,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHACHAU,SHP/191,23.305,70.51139,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_012,23.31472,69.59944,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_013,23.63972,69.40611,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_015,23.23694,69.67667,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_016,23.38472,69.84084,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_019,23.34194,69.80527,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_020,23.28306,69.98361,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_021,23.25722,69.55111,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_025,23.69722,69.26278,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_026,23.30694,69.47195,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_027,23.31694,69.89722,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_028,23.39806,69.715,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_030,23.23833,69.50917,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_031,23.34333,69.725,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_032,23.16278,69.7875,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_033,23.09861,69.80055,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,G_1_KCH_034,23.18222,69.565,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,HPII_KCH_009,23.75194,69.51,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,HPII_KCH_010,23.13028,69.56139,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,HPII_KCH_011,23.24639,69.82667,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,SHP/192,23.36861,70.0,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,BHUJ,SHP/II/27,23.30194,69.74694,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,G_1_KCH_036,22.97472,69.36361,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,G_1_KCH_037,22.833121,69.355414,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,G_1_KCH_038,23.0475,69.18584,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,G_1_KCH_039,23.10806,69.29667,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,G_1_KCH_040,23.14278,69.39584,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,G_1_KCH_041,22.96472,69.3,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,G_1_KCH_043,23.99611,69.20695,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,HPII_KCH_017,23.015,69.11417,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,HPII_KCH_018,23.02611,69.34472,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,HPII_KCH_019,22.85972,69.28722,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,SHP/194,23.08639,69.47583,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,SHP/195,23.08639,69.47583,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,SHP/196,23.08639,69.47583,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,MANDVI,SHP/II/29,22.89111,69.51861,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_044,23.49056,69.37861,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_045,23.39694,69.27084,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_047,23.12806,69.22972,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_048,23.48972,69.42917,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_049,23.22861,69.40222,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_050,23.50472,69.17973,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_051,23.4075,69.16639,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_052,23.31028,69.25806,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_054,23.43694,69.50056,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,G_1_KCH_055,23.35139,69.40667,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,HPII_KCH_022,23.42833,69.05833,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,HPII_KCH_023,23.51972,69.02639,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,SHP/204,23.43278,69.3925,GROUND,INSTALLED
Gujarat,GUJARAT,KACHCHH,NAKHATRANA,SHP/II/31,23.18528,69.31917,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KAPADVANJ,G_1_KHD_001,23.08306,73.08833,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KAPADVANJ,G_1_KHD_003,23.04333,73.05389,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KAPADVANJ,G_1_KHD_004,23.1475,73.06722,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KAPADVANJ,G_1_KHD_005,23.1725,73.12527,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KAPADVANJ,G_1_KHD_006,22.9875,73.08139,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KAPADVANJ,SKHDPZ-20,23.06222,73.19,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KATHLAL,G_1_KHD_007,22.92972,73.11028,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KATHLAL,G_1_KHD_008,22.9225,73.21028,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KATHLAL,G_1_KHD_009,22.90417,73.09834,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KATHLAL,G_1_KHD_010,22.87583,72.96944,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KATHLAL,G_1_KHD_011,22.95083,72.97,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,KATHLAL,HPII_KHD_001,22.98,72.89389,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,MEHMEDABAD,G_1_KHD_012,22.94333,72.87222,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,MEHMEDABAD,G_1_KHD_013,22.87694,72.79195,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,MEHMEDABAD,G_1_KHD_014,22.82806,72.71222,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,MEHMEDABAD,G_1_KHD_015,22.90389,72.86555,GROUND,INSTALLED
Gujarat,GUJARAT,KHEDA,MEHMEDABAD,G_1_KHD_016,22.82333,72.88084,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LILIA,HPII_AMR_003,21.5975,71.41444,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LILIA,HPII_AMR_004,21.56472,71.32389,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LILIA,G_2_AMR_036,21.54639,71.42139,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,RAJULA,G_2_AMR_037,21.09306,71.44389,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,RAJULA,G_2_AMR_038,20.99861,71.34167,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,RAJULA,AMR-PZ-17,21.11306,71.60389,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,RAJULA,AMR-PZ-14,21.04444,71.43861,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,RAJULA,HPII_AMR_007,21.05889,71.6025,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,SAVARKUNDLA,BVN-PZ-07,21.16194,71.38,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,SAVARKUNDLA,HPII_AMR_008,21.25,71.51,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,SAVARKUNDLA,BVN-PZ-22,21.44306,71.28861,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,BHAVNAGAR,BVN-PZ-01,21.59083,72.13306,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,BHAVNAGAR,BVN-PZ-39,21.71806,72.07472,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,BHAVNAGAR,G_2_BVN_001,21.71889,72.11139,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,BHAVNAGAR,G_2_BVN_003,21.64722,72.19167,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,GARIADHAR,BVN-PZ-32,21.47806,71.55333,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,GARIADHAR,BVN-PZ-09,21.54111,71.57389,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,GARIADHAR,G_2_BVN_013,21.68222,71.62806,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,GARIADHAR,G_2_BVN_014,21.57306,71.62833,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,GARIADHAR,BVN-PZ-33,21.48389,71.675,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,GHOGHA,BVN-PZ-40,21.68472,72.13361,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,GHOGHA,G_2_BVN_015,21.46861,72.15972,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,GHOGHA,G_2_BVN_017,21.51083,72.12305,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,JESAR,G_2_BVN_018,21.30278,71.71694,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,JESAR,G_2_BVN_019,21.37056,71.71445,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,JESAR,HPII_BVN_006,21.24472,71.64833,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,MAHUVA,BVN-PZ-05,21.32361,71.83278,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,MAHUVA,HPII_BVN_003,21.08639,71.7,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,MAHUVA,BVN-PZ-45,21.19056,71.64833,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,MAHUVA,HPII_BVN_007,21.10333,71.78278,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,PALITANA,BVN-PZ-35,21.60417,71.78416,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,PALITANA,BVN-PZ-34,21.53972,71.71472,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,PALITANA,BVN-PZ-36,21.62333,71.84805,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,PALITANA,G_2_BVN_021,21.43722,71.82972,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,PALITANA,BVN-PZ-04,21.42833,71.91444,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,PALITANA,G_2_BVN_020,21.50611,71.85278,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,SIHOR,HPII_BVN_009,21.70806,71.83722,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,SIHOR,G_2_BVN_022,21.74083,71.69861,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,SIHOR,BVN-PZ-13,21.65333,72.01195,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,SIHOR,BVN-PZ-14,21.71194,71.95361,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,SIHOR,BVN-PZ-37,21.57389,71.97639,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,SIHOR,G_2_BVN_023,21.58694,72.03028,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,TALAJA,BVN-PZ-02,21.45861,71.99944,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,TALAJA,HPII_BVN_010,21.25333,71.92917,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,TALAJA,BVN-PZ-42,21.41222,72.09528,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,TALAJA,BVN-PZ-03,21.40944,72.17361,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,TALAJA,BVN-PZ-43,21.35028,71.98472,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,TALAJA,BVN-PZ-41,21.48639,72.12111,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,TALAJA,G_2_BVN_024,21.36972,71.91361,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,TALAJA,BVN-PZ-17,21.24944,72.03611,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,TALAJA,HPII_BVN_011,21.20167,72.01056,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,UMRALA,BVN-PZ-29,21.87972,71.74805,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,UMRALA,G_2_BVN_025,21.80028,71.63889,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,UMRALA,BVN-PZ-23,21.79361,71.78111,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,VALLABHIPUR,BVN-PZ-28,21.975,71.74055,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,VALLABHIPUR,HPII_BVN_012,22.01139,71.8875,GROUND,INSTALLED
Gujarat,GUJARAT,BHAVNAGAR,VALLABHIPUR,BVN-PZ-20,22.06944,71.89194,GROUND,INSTALLED
Gujarat,GUJARAT,BOTAD,BOTAD,BVN-PZ-15,22.18139,71.66472,GROUND,INSTALLED
Gujarat,GUJARAT,BOTAD,BOTAD,G_2_BVN_006,22.10417,71.7675,GROUND,INSTALLED
Gujarat,GUJARAT,BOTAD,BOTAD,BVN-PZ-26,22.12083,71.6375,GROUND,INSTALLED
Gujarat,GUJARAT,BOTAD,BOTAD,G_2_BVN_007,22.25556,71.55778,GROUND,INSTALLED
Gujarat,GUJARAT,BOTAD,BOTAD,G_2_BVN_009,22.15,71.53167,GROUND,INSTALLED
Gujarat,GUJARAT,BOTAD,GADHADA,G_2_BVN_010,21.96194,71.57306,GROUND,INSTALLED
Gujarat,GUJARAT,BOTAD,GADHADA,BVN-PZ-25,22.02556,71.60806,GROUND,INSTALLED
Gujarat,GUJARAT,BOTAD,GADHADA,G_2_BVN_011,21.98639,71.50222,GROUND,INSTALLED
Gujarat,GUJARAT,BOTAD,GADHADA,BVN-PZ-11,21.91611,71.66889,GROUND,INSTALLED
